256 256
6.12534e+06 (-364402,-394858) (-107285,-145950) (171411,136445) (-77362.4,98507.6) (153363,-85283) (-8020.08,89490) (84556,-106663) (-48069.5,11598.8) (33832.8,-77062) (-26258.3,10527.5) (42604.1,54620) (68844.9,-138368) (74149.1,64966.4) (-50659,30243.9) (-5990.06,-37359) (46338.8,30732.8) (-30843.3,1808.87) (-8247.16,-82346) (-2302.94,22252) (4027.84,-9666.64) (-9553.66,-17101) (11104.7,-7108.12) (-22666.5,27346.1) (409.459,-5717.92) (16361.3,-15241.2) (-9657.47,14369.3) (11098.8,-7047.05) (156,-15919) (12528.6,983.809) (468.688,120.772) (-3860.5,-6290.78) (11604.5,-3320.71) (1553.58,13333.5) (-12232.2,-9071.37) (11427.4,-14770.3) (-5510.18,16425.5) (-10104.7,-14016.9) (22240.3,5669.79) (-2171.46,1541.4) (5682.55,-9368.97) (6939.03,4240.49) (-1498.9,-5641.62) (2236.93,-1993.85) (-780.436,-10604.1) (12291.4,-6885.62) (-4334.46,5013.11) (2900.45,-6736.68) (6165.27,5973.02) (-4621.09,2530.22) (-1531.18,-3400.17) (5065.97,2210.82) (-2164.25,-8277) (7115.32,-2759.37) (-162.565,-185.381) (8705.72,-6068.47) (6932.88,6699.8) (-8624.71,-11219.8) (5068.79,-560.902) (1241.91,-37.8011) (-3084.14,-6012.67) (11551.9,238.452) (1334.15,-4532.7) (2573.06,-1674.47) (-1563,-2) (3426.43,531.366) (664.973,26.3682) (-704.673,-7337.36) (6118.78,-1352.13) (-3584.54,-971.616) (3645.06,-7230.86) (6947.55,416.626) (-9984.2,-2257.9) (6022.59,-9468.78) (390.226,4767.1) (-990.377,-2043.1) (3041.22,-4263.52) (868.364,675.239) (-2967.14,-1561.11) (-1406.91,-556.743) (2818.76,-3697.18) (434.195,882.821) (-39.0969,830.256) (3122.19,37.5602) (1837.54,2667.33) (3050.16,-3232.59) (1521.27,-1225.89) (741.312,-1280.65) (4682.07,-4202.47) (2569.55,2199.92) (-28.6862,-448.879) (2103.9,-989.524) (2096.33,1883.73) (-647.067,-4734.7) (4573.99,-96.9748) (-1659.04,291.54) (163.506,-1238.71) (1205.99,1661.9) (3275.41,-157.46) (2548.5,825.348) (-754.679,-553.055) (810.106,1281.94) (509.712,-3024.98) (3630.42,-902.353) (1075.52,1370.32) (636.763,-2805.31) (5482.53,-2139.29) (1214.35,-946.537) (-1250.36,-546.725) (4117.64,-575.841) (3675.12,616.893) (3864.9,-529.432) (249.127,-589.37) (2872.3,-897.344) (921.082,929.044) (1604.23,1136.73) (1599.54,-533.445) (758.528,-1534.4) (3693.39,2085.31) (1932.5,-618.284) (1599.23,-1085.2) (2960.3,-7.06519) (-491.273,823.738) (2010.79,-168.781) (2096.23,-551.883) (1411.84,-35.9525) (3946.88,1771.37) (-142.642,655.611) 3027 (-142.642,-655.611) (3946.88,-1771.37) (1411.84,35.9525) (2096.23,551.883) (2010.79,168.781) (-491.273,-823.738) (2960.3,7.06519) (1599.23,1085.2) (1932.5,618.284) (3693.39,-2085.31) (758.528,1534.4) (1599.54,533.445) (1604.23,-1136.73) (921.082,-929.044) (2872.3,897.344) (249.127,589.37) (3864.9,529.432) (3675.12,-616.893) (4117.64,575.841) (-1250.36,546.725) (1214.35,946.537) (5482.53,2139.29) (636.763,2805.31) (1075.52,-1370.32) (3630.42,902.353) (509.712,3024.98) (810.106,-1281.94) (-754.679,553.055) (2548.5,-825.348) (3275.41,157.46) (1205.99,-1661.9) (163.506,1238.71) (-1659.04,-291.54) (4573.99,96.9748) (-647.067,4734.7) (2096.33,-1883.73) (2103.9,989.524) (-28.6862,448.879) (2569.55,-2199.92) (4682.07,4202.47) (741.312,1280.65) (1521.27,1225.89) (3050.16,3232.59) (1837.54,-2667.33) (3122.19,-37.5602) (-39.0969,-830.256) (434.195,-882.821) (2818.76,3697.18) (-1406.91,556.743) (-2967.14,1561.11) (868.364,-675.239) (3041.22,4263.52) (-990.377,2043.1) (390.226,-4767.1) (6022.59,9468.78) (-9984.2,2257.9) (6947.55,-416.626) (3645.06,7230.86) (-3584.54,971.616) (6118.78,1352.13) (-704.673,7337.36) (664.973,-26.3682) (3426.43,-531.366) (-1563,2) (2573.06,1674.47) (1334.15,4532.7) (11551.9,-238.452) (-3084.14,6012.67) (1241.91,37.8011) (5068.79,560.902) (-8624.71,11219.8) (6932.88,-6699.8) (8705.72,6068.47) (-162.565,185.381) (7115.32,2759.37) (-2164.25,8277) (5065.97,-2210.82) (-1531.18,3400.17) (-4621.09,-2530.22) (6165.27,-5973.02) (2900.45,6736.68) (-4334.46,-5013.11) (12291.4,6885.62) (-780.436,10604.1) (2236.93,1993.85) (-1498.9,5641.62) (6939.03,-4240.49) (5682.55,9368.97) (-2171.46,-1541.4) (22240.3,-5669.79) (-10104.7,14016.9) (-5510.18,-16425.5) (11427.4,14770.3) (-12232.2,9071.37) (1553.58,-13333.5) (11604.5,3320.71) (-3860.5,6290.78) (468.688,-120.772) (12528.6,-983.809) (156,15919) (11098.8,7047.05) (-9657.47,-14369.3) (16361.3,15241.2) (409.459,5717.92) (-22666.5,-27346.1) (11104.7,7108.12) (-9553.66,17101) (4027.84,9666.64) (-2302.94,-22252) (-8247.16,82346) (-30843.3,-1808.87) (46338.8,-30732.8) (-5990.06,37359) (-50659,-30243.9) (74149.1,-64966.4) (68844.9,138368) (42604.1,-54620) (-26258.3,-10527.5) (33832.8,77062) (-48069.5,-11598.8) (84556,106663) (-8020.08,-89490) (153363,85283) (-77362.4,-98507.6) (171411,-136445) (-107285,145950) (-364402,394858) 
(123002,344059) (-49534.7,-208718) (-67068.2,56483.2) (-4409.26,5672.34) (95664.5,-67840.8) (80402.7,57506) (46957.6,-37813.2) (12661.1,2532.49) (-62689.2,92375) (66081.6,23500.8) (32199.2,-42884.1) (-37483.4,-26272.8) (22884.2,-12910.7) (-29155.8,-64941.1) (56645.4,-21820) (-28295.5,10299) (-16074.4,-45001.7) (14663,-2063.43) (-12917.2,4080.19) (-20607.6,-28067.3) (10233.3,21472.5) (-15659.4,-3034.15) (13916.8,-1585.5) (-8698.89,-23255.4) (16119,22627.7) (-26303.2,-1160.07) (16349.2,-22526.4) (-7676.04,10884.4) (-16933.2,5733.46) (-13992.1,-4674.23) (114.406,-3544.85) (-662.155,17773.5) (-13637.9,-5852.56) (17307.5,-15198.7) (1309.58,13062.5) (-6327.96,-12028.8) (20321.1,-6359.96) (-4487.26,12017.3) (-19829.6,-445.948) (2711.06,-4139.24) (-5000.95,1236.55) (989.354,-152.187) (-3150.57,-3321.76) (-3355.81,439.113) (2403.53,7667.04) (-12096.6,6708.42) (3530.06,-12777.1) (-7037.69,7214.85) (-4517.08,-8685.12) (11693.2,1947.09) (-6292.24,2493.53) (4151.64,-1029.53) (-3383.73,9723.36) (-9172.16,-2755.97) (8824.8,3601.57) (-7339.9,-496.744) (1156.5,-9568.15) (4494.52,4375.23) (-9053.18,1987.34) (8807.14,-5008.39) (1483.23,6607.88) (-4393.97,-6094.24) (-237.82,-2812.86) (-392.38,1566.52) (307.547,-1260.32) (-1262.7,-1219.75) (1585.54,-5156.49) (-519.245,4054.31) (-2765.28,-2383.69) (4722.72,-1768.66) (-3348.01,7354.21) (-7244.13,-5280.91) (4661.08,-962.665) (-5727.36,3802.55) (478.274,-6723.57) (-386.678,6644.9) (-1453.92,-1628.1) (-1023.85,-806.008) (-1297.42,27.6779) (-2812.18,520.324) (-2097.95,951.895) (568.041,-1847.15) (-1613.57,133.846) (-432.049,-1347.07) (30.5059,-864.017) (-542.927,2224.58) (-3432.52,-1487.97) (330.502,805.822) (-4705.08,1806.27) (-1817.95,-2225.71) (-326.037,-13.7079) (1058.83,-1276.31) (1025.49,1124.67) (-1314.98,2071.42) (-1477.48,-2403.94) (3569.37,695.734) (-2037.21,796.982) (-5219.97,-1146.28) (1455.56,-1112.78) (1879.39,-304.588) (-280.902,673.287) (-1455.18,-2926.19) (457.772,-262.629) (-2538.52,-183.426) (-25.5279,-2114.95) (-22.8531,2267.98) (-1848.66,-2041.96) (1974.5,1125.12) (450.537,504.756) (-2197.38,-424.105) (8.91058,571.115) (-357.844,1023.19) (69.1481,22.3085) (397.574,-706.077) (1393.92,-174.34) (-412.606,474.477) (2017.87,166.768) (-442.992,-619.271) (-1368.89,1468.35) (338.655,317.903) (807.523,-839.323) (966.918,-745.843) (-815.501,951.813) (-313.296,154.233) (2517.5,138.363) (-160.687,233.641) (825.058,-1699.24) (272.934,-2688.65) (1030.58,2230.82) (-788.234,-415.614) (-197.705,1006.82) (1732.96,-2546.11) (23.0146,3009.39) (553.599,-492.164) (929.206,-2294.97) (976.998,239.161) (-1977.63,-1092.25) (510.236,-143.944) (1005.56,-1800.15) (192.563,-2140.36) (-781.556,1128.5) (1790.39,-2056.34) (373.753,353.554) (1297.17,-1342.94) (1259.51,-2523.78) (866.375,-1134.5) (338.707,-272.821) (773.389,144.391) (3629.07,-3203.69) (165.551,2846.89) (-1433.15,-1888.64) (-482.691,-609.747) (-2749.15,-493.375) (-2051.62,-5039.57) (2161.58,-1410.88) (-1686.98,1921.02) (-624.633,-1965.73) (-403.936,283.222) (-1511.79,2258.01) (-2179.92,1825.08) (-283.967,-620.077) (3459.98,2777.68) (-2947.92,1566.12) (783.823,-3789) (3642.23,2978.72) (-1595.68,-1774.98) (3527.4,-211.372) (-3248.6,-1440.32) (-23.2171,-2207.9) (2553.98,-2825.05) (-2833.71,-2126.31) (2546.04,-2933.34) (1254.58,2860.31) (828.385,-1034.58) (-503.484,-1239.46) (420.623,570.917) (-2569.66,-457.172) (724.332,-3153.31) (2256.04,-581.831) (597.765,823.414) (-890.641,-3742.25) (1294.56,-2660.61) (689.418,3151.13) (-1006.74,-3846.66) (3813.45,166.312) (-6248.43,1444.76) (487.488,-10347.5) (2242.06,4768.46) (-3951.81,-1548.08) (10256.9,-3596.04) (-3214.93,3457.43) (-2821.26,-4205) (1285.64,4494.11) (2991.68,-5029.32) (-3740.68,3998.16) (-1304.18,-2412.8) (5149.16,-8078.19) (2859.67,5782.83) (-2624.54,-9130.09) (5018.58,104.26) (-1839.19,6391.34) (-1697.62,-9657.31) (2405.2,2970.23) (-4294.17,-5929.84) (4353.64,-7357.28) (3429.51,4366.62) (1936.47,-9275.25) (3923.17,3764.14) (-10371.9,1761.85) (751.221,-1042.81) (-7099.45,-81.6859) (-1627.68,-9502.48) (5920.46,750.223) (-387.555,-4219.32) (1888.24,2882.02) (-846.879,6188.66) (1515.56,-5203.78) (-5265.36,12734.2) (-11870.2,-6922.5) (9534.38,-12939.4) (13474.2,13028.5) (-12211.9,-5815.78) (16666.3,18.4025) (-725.15,17784.9) (-6570.27,-12898.6) (12949.9,-9167.3) (-2149.44,7118.91) (4436.62,-12259.8) (-12795.2,-15319.6) (16312.1,-2780.99) (-14690.4,7507) (-4783.16,-14355.4) (13736.2,3226.82) (-4398.84,18798.8) (-4106.38,-16428.1) (-26086.1,-10471.5) (17687.9,26875.1) (9749.25,2359.73) (-11455.7,-31796.9) (14968.8,28149.1) (-35517.4,40284.6) (14802.9,-81786.3) (35521.9,84474.9) (-80332.5,-39959.3) (71971.9,31027) (60145,-30145.1) (31127,-37760.3) (-42155.9,18559.7) (183976,-60707.2) (105988,57561.3) (159160,-118787) (301708,-130779) (-475306,776052) (-474746,94521.4) (134613,-210277) (-42086.3,-303621) 
(91335.8,44928.6) (151032,-78155.2) (117506,-227895) (66890.7,14655.1) (-66199.7,-156208) (63808.1,-62616.4) (281.475,-75804.2) (38885.1,2088.34) (-11336.8,-77340.3) (76651.8,11337.7) (15014.7,-31206.8) (-5202.91,-74287.7) (36230.7,-25065.7) (-12146.5,71298.8) (-5984.5,-32293.9) (51893.6,-43125) (-47291,4310.46) (-27283.1,-25757.5) (33374.9,-10824.9) (13590.7,-8873.49) (-16021.4,-24347.9) (-10822.3,-14237.2) (-4672.97,32265.5) (11558.9,-25720.4) (-171.035,-17974.9) (12366.7,-6680.45) (4688.81,4949.3) (14893.3,-13781.9) (15565.3,-9472.81) (10438.4,8010.2) (325.639,-7137.45) (4939.2,-5330.99) (15933.3,-6327.41) (-21350,3559.54) (2393.41,-22887.4) (8045.44,6587.68) (-8265.54,-10431.7) (18109,-14024.9) (3796.17,9750.26) (5406.49,-7613.38) (12305.5,-4196.87) (5111.2,315.718) (7299.43,-6184.91) (5999.09,-7036.17) (12314,-13390.3) (9627.65,5900.61) (6680.46,-4330.39) (5823.42,-9313.87) (1393.45,7777.6) (-1104.8,-8637.45) (13809.5,-4306.18) (-1967.6,293.371) (12626.8,-9616.44) (9001.79,191.969) (4440.56,-5805.19) (15869.1,-4380.83) (-5640.56,4649.44) (6188.69,-10114.9) (11444.7,2212.72) (359.214,-4257.41) (5533.33,-12441.4) (7522.33,4177.82) (2551.47,-1335.16) (7843.47,-384.632) (3501.4,-6053.37) (6443.64,3045.39) (-1566.26,-136.118) (7203.18,-7890.42) (8047.3,690.526) (-174.205,-3046.07) (12478.4,-7317.76) (3028.09,5778.45) (-1447.79,-6844.3) (11831.1,-3139.39) (3950.4,1216.42) (727.747,-10568.4) (7516.13,1641.77) (2586.95,-1051.07) (1281.08,-683.574) (6445.6,-3908.35) (54.4331,-1710.51) (6531.09,2956.04) (306.083,-2279.64) (6076.58,768.691) (1596.21,1106.73) (5944.69,917.14) (7064.36,-489.207) (5901.65,-3935.76) (9876.47,49.9285) (4144.11,1779.76) (5450.08,-2811.9) (5779.73,-76.6825) (633.364,-1575.18) (4211.67,-652.476) (6115.8,-1228.32) (3127.76,168.805) (6242.45,-3380.68) (1258.18,2366.65) (4246.6,-1325.2) (2082.84,-2787.64) (5910.49,-2344.2) (6159.45,-1689.5) (4773.82,-1611.16) (6629.29,-210.745) (2313.48,2529.73) (5962.21,-4666.9) (4129.68,1167.28) (696.295,1156.59) (4589.77,-974.41) (5225.24,284.811) (3059.49,-530.934) (3938.94,402.067) (5529.09,101.386) (5727.67,959.265) (3610.91,-561.903) (4660.79,-1324.12) (2757.25,1842.06) (6600.13,-960.436) (4233.09,552.462) (4058.18,-652.925) (4270.96,63.2905) (3051.95,835) (3234.67,-812.101) (4164.33,-223.064) (2373.45,-845.041) (3826.74,815.44) (4410.95,944.209) (3620.6,-1063.07) (1705.49,495.088) (2706.85,24.006) (3949.87,1715.01) (4360.51,1177.71) (2141.74,685.283) (4420.85,1663.85) (2219.54,309.861) (6013.37,3664.01) (3570.08,732.545) (2308.56,1653.8) (4799.28,2290.04) (3811.64,665.248) (2533.31,151.58) (5013.68,526.594) (3546.9,253.126) (2928.76,1933.23) (2519.76,-1042.39) (3332.61,3070.49) (3892.96,1904.75) (2941.22,4829.29) (3259.16,196.018) (4397.32,-1103.37) (5222.3,1100.97) (1145.14,3059.95) (6491.55,753.818) (2764.59,4567.57) (2292.05,534.821) (3517.02,1535.08) (3304.36,1575.33) (2059.29,1504.9) (3845.63,127.216) (2474.85,3362.5) (1949.87,5676) (1702.05,-634.638) (5402.69,1575.63) (-979.83,3368.92) (1410.59,1285.05) (5466.74,3480.06) (-29.9884,534.899) (7702.63,1952.97) (1096.63,7188.94) (-454.641,4230.05) (5712.35,3446.52) (-1356.43,2973.02) (3050.9,-765.979) (4367.18,5083.96) (1411.42,1462.71) (6879.4,4986.77) (647.765,6117.58) (4979.74,4063.25) (-1578.54,2286.42) (6817.37,2995) (1623.3,4202.95) (-2696.36,671.647) (8215,4970.56) (1953.39,10157.9) (-3265.24,1820.88) (10376.3,5376.91) (2012.01,12945.4) (1503.08,-313.595) (7014.61,3096.63) (-1493.17,11034.9) (1637.44,3303.91) (7507.1,5602.01) (-142.012,5818.99) (10567.5,5339.99) (1746.86,950.466) (6126.56,7127.31) (-2520.82,5723.17) (-18.1762,-301.375) (1241.96,4559.27) (-7976.31,3951.38) (10154.6,6765.27) (5100.34,8920.47) (103.667,3176.51) (4528.57,14206.6) (-4761.31,6962.63) (1215.43,10734.7) (209.404,6620.38) (5816.24,-2489.5) (9260.29,7949.07) (-6478.41,11624.3) (12876.3,-818.404) (1154.96,14550.8) (-6682.22,16277.6) (5505.4,2154.77) (-4127.19,16948.9) (13803.2,-1033.34) (-4362.43,20035.3) (5298.94,-3670.08) (2330.37,19742.5) (-8678.75,16976.5) (6980.14,-10485.7) (8671.46,28824) (-12982.3,-3520.52) (5241.36,1901.13) (-277.727,15996.8) (-5439,18732.8) (9482.79,2526.98) (10920.5,16161.2) (-7246.29,15253.1) (4840.14,19646.7) (7837.92,-5849.05) (4408.5,22469.8) (-34797,-5487.37) (173.353,21472.8) (12553.1,20385) (11001.2,23630.6) (-14491.8,-3877.57) (22193.7,46173.8) (-18861.2,57696.6) (3445.09,-23172.5) (20990,23199.1) (-61919.8,68790.1) (31274,-35905.2) (168824,59176.7) (-105456,61256.2) (-5463.45,50405.4) (-47315.6,136349) (-11105.8,-41905) (-107113,8657.57) (-303867,-280625) (191213,4128.56) (-244552,365024) (58292.5,-99435.9) (-189677,20435.6) (265870,-91877.2) (47528.2,-127325) 
(180140,-104601) (-298345,-89928.4) (40888.2,167875) (3415.49,-57919.5) (73265.2,62552.3) (-110326,-7440.53) (46246.7,195351) (79023,28536) (30168.5,2043.8) (60229.2,-3246.45) (-54810,-37328.5) (48245,56606.2) (23506.8,-53198.1) (62414.3,-28867.3) (9122.22,-20897.6) (-45750.8,44319.6) (28945.8,-5139.54) (15822.3,18684.1) (-30802.7,-26247.1) (-11435.7,18185.1) (17939.5,21252.5) (2720.23,6262.62) (8485.72,-4188.22) (16080.3,21336.1) (-1036.08,19134.8) (5810.99,-18812.6) (9907.62,10282.5) (-474.116,2710.86) (-9397.56,1973.28) (10256.1,1618.34) (10973.6,-1284.74) (-9104.17,16988.7) (10897.2,236.382) (20032.2,10940.2) (178.288,8930.64) (7514.79,-13155.9) (15542.9,20180.3) (-13722,3053.9) (2205.62,-239.099) (5513.09,9379.29) (7292.11,-1135.44) (7048.71,-3429.32) (-3142.29,4890.25) (10724,6018.15) (-3350.16,8865.13) (-10686.7,-6624.02) (8417.44,15756.1) (-1956.86,-546.564) (4794.97,-4667.89) (5972.31,10035.7) (-698.348,3060.25) (6027.78,6836.29) (-4535.16,8223.84) (1873.31,-7034.14) (-2842.03,10779.4) (-2030.93,1151.73) (9468.76,1579.19) (-950.353,8955.25) (-4360.87,-2628.87) (6917.04,7850.76) (-6117.61,7490.67) (5122.24,-2064.04) (2139.09,3683.59) (-1380.93,2853.96) (1663.41,2124.81) (2157.34,284.011) (3054.54,6346.04) (-2372.16,4886.76) (3070.57,-4166.8) (3601.42,8636.1) (-9717.47,7380.51) (3634.15,-4858.15) (1532.21,8071.29) (-8059.11,2355.62) (5382.07,-528.549) (-52.7878,7118.49) (-2278.96,1384.8) (3260.04,4732.77) (-2840.9,6576.91) (4508.55,4071.31) (-5605.77,322.618) (2755.89,1228.18) (-1169.91,2966.18) (2610.01,3682.59) (5381.18,1324.86) (-4988.2,3495.53) (554.438,1596.46) (-1478.44,4452.43) (-2629.97,2965.4) (72.0948,-1744.57) (-1233.07,3965.95) (1891.84,2194.71) (2221.41,5024.91) (-1091.14,3489.03) (-1219.31,-1426.5) (-1811.52,4010.7) (-1442.6,2378.15) (653.844,-380.566) (2679.23,3632.22) (-1153.34,2412.52) (-2071.55,5505.56) (889.249,2600.11) (1056.7,3814.34) (-1542.67,1220.63) (854.493,1825.74) (-426.415,4761.67) (674.533,1006.23) (1866.37,2174.9) (-2204.01,4365.71) (-672.774,2343.27) (1072.3,3457.96) (-481.831,1317.55) (-840.756,2007.19) (-156.211,1840.79) (-2054.98,3263.89) (1884.92,2112.74) (-506.788,1624.45) (-1083.93,5506.28) (-2543.87,471.517) (479.335,3662.34) (-1403.85,2171.53) (-83.9578,2497.73) (-1529.46,2793.94) (11.7581,1243.85) (-1561.22,4467.61) (-2231.6,2587.56) (-1448.28,970.485) (36.0801,2753.21) (-2239.11,1190.25) (-3425.21,1452.17) (-701.459,1091.54) (-971.495,3928.11) (-741.913,2787.39) (-4199.9,2645) (-47.8438,1201.9) (-4185.04,3564.31) (1351.86,1615.94) (-2928.51,-608.703) (-2010.57,2809.37) (-1538.14,2227.87) (-1477.36,2723.93) (5.17474,2788.93) (-2457.08,4219.69) (-1699.99,1767.85) (-981.316,4714.84) (-1477.46,3013.67) (-2358.33,3208.41) (-1566.72,323.034) (449.303,4825.38) (-3338.78,7250.23) (-2261.79,-342.234) (2000.55,5767.15) (-2077.18,1053.18) (365.072,-955.776) (-282.829,2027.39) (-886.255,200.236) (-948.305,1853.93) (-3911.45,2877.99) (-1150.15,3908.81) (-5205.23,-1816.22) (-258.453,2796.89) (-4168.31,4242) (-3201.58,1762.37) (2200.99,481.957) (-2475.24,6399.2) (-2780.9,-1191.47) (294.094,1294.22) (-5720.13,829.484) (-483.568,-5172.08) (-2497.49,3121.12) (-2002.52,-671.856) (380.633,1494.43) (-3174.69,2492.25) (-1578.71,1002.28) (847.857,1734.32) (-4917.09,1931.99) (-2192.54,-39.0174) (1285.16,-2550.41) (-5178.1,3448.21) (-3291.68,4923.17) (-2717.82,-2010.05) (1674.23,1010.98) (-8763.6,4372.55) (-313.135,-5522.32) (-1053.49,5254.89) (-9465.33,-160.4) (6481.99,-6221.7) (-4271.34,5801.69) (-4806.88,-2988.75) (4281.85,1087.58) (-8419.65,7485.01) (-1895.56,-5189.59) (-3743.6,864.131) (-5243.69,-3374.82) (-6742.46,1216.02) (-3961.2,-5975.91) (65.4532,-362.728) (-11454.3,7273.84) (-4644.41,1143.09) (2728.6,1286.23) (-9976.51,4650.72) (-1040.8,-6843.48) (-8980.58,3523.78) (-2410.85,-5753.43) (1371.24,3168.04) (-9797.86,1931.79) (-3871.3,-1520.06) (-2214.51,7180.78) (-19644.1,4183.74) (-10896.5,-8119.72) (-6950.91,2623.26) (-4693.01,-2184.95) (-976.629,1549.78) (813.342,1315.75) (-1221.26,3804.37) (-6094.63,-6427.19) (-14858.6,240.328) (-6768.03,14692.6) (-15795.8,-14147.5) (1833.33,-5388.83) (-8666.93,12348.2) (-1642.7,6584.55) (-4755.12,3336.23) (-21447.8,21441.5) (3901.91,-3314.2) (-12065.1,-82.4883) (-12901.1,99.1623) (-6588.07,-9011.68) (-1747.04,-18855.7) (-13822,5545.21) (-8807.82,-10116.8) (-13064.9,-4889.49) (-8244.02,9613.43) (-39023.5,24315.7) (7643.99,-21703.7) (-20803.8,-7991.47) (2380.73,-2176.2) (-39927.7,-5361.94) (6387.52,13811.2) (-39224.9,6463.96) (-61633.5,26513.9) (18182.8,-93348.9) (-111134,45202.4) (-62410.7,-115776) (193797,-25940.5) (-65035.6,48163.1) (-57986.1,-19714.2) (116010,-83424.1) (-362676,-126972) (100301,-92440.9) (5282.81,54960.3) (10907.1,-93852.8) (71553.6,-250562) (-130132,59976) (-65033.3,-39737.1) (-39950.1,263648) 
